arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
40,8.500000,262144,10944712.816889
40,9.800000,32768,18378298.082838
40,12.400000,4096,32265779.892483
40,18.900000,512,63361525.184230
40,56.300000,64,133130948.778085
40,60.000000,12,125003748.744861
40,60.000000,18,118888201.059525
40,60.000000,24,112168880.740476
