arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
28,8.500000,262144,23426149.861865
28,9.800000,32768,32867022.748090
28,12.400000,4096,53155865.887931
28,18.900000,512,96100734.461842
28,56.300000,64,178678541.859285
28,60.000000,12,167046610.815434
28,60.000000,18,159523613.990450
28,60.000000,24,152836893.077108
