arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
20,8.500000,262144,39193836.359728
20,9.800000,32768,50312730.176424
20,12.400000,4096,73101149.796082
20,18.900000,512,117708581.540842
20,56.300000,64,207310005.541892
20,60.000000,12,193163566.472644
20,60.000000,18,183949296.043471
20,60.000000,24,176193910.347830
