arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
36,8.500000,262144,14799240.463837
36,9.800000,32768,22296984.596553
36,12.400000,4096,37717647.292717
36,18.900000,512,74514605.624947
36,56.300000,64,149955728.548239
36,60.000000,12,140468513.822028
36,60.000000,18,132965582.121597
36,60.000000,24,126236275.054174
