arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
30,8.500000,262144,20841307.381565
30,9.800000,32768,30161454.623411
30,12.400000,4096,48324123.887723
30,18.900000,512,91379070.339669
30,56.300000,64,171685649.211536
30,60.000000,12,161634116.086352
30,60.000000,18,153416755.589452
30,60.000000,24,145529599.286144
