arrival_rate,bp_parameter_L,bp_parameter_H,BAL_L2_norm_flow_time
32,8.500000,262144,17949536.517299
32,9.800000,32768,26486208.073972
32,12.400000,4096,45468997.405068
32,18.900000,512,85631461.560938
32,56.300000,64,165393954.589124
32,60.000000,12,153604577.923381
32,60.000000,18,147396044.300611
32,60.000000,24,138264922.498683
