frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,189812.586914,5446.000000,2553.885080
4,518485.501498,10404.000000,2587.140120
8,2374834.647308,37396.000000,82704.106077
16,798968.149820,17078.000000,298.484505
32,244556.711920,6724.000000,9530.900639
64,740696.472205,18825.000000,29098.303559
128,482859.110698,10240.000000,37055.389756
256,1576238.075922,24522.000000,102921.011820
512,1060036.562761,24977.000000,226311.935905
1024,1014479.569674,21375.000000,41366.993618
2048,664934.552373,16367.000000,207596.796411
4096,425096.510043,8494.000000,15235.009911
8192,327755.804914,8194.000000,96845.349919
16384,494957.697660,38432.000000,230958.045006
32768,1520335.483338,27761.000000,972931.495970
65536,1488526.484433,31857.000000,1137178.519679
