frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1049077.105085,18114.000000,19233.486267
4,2225700.193677,43690.000000,37811.359576
8,292834.832858,7562.000000,5421.607142
16,960806.465212,17719.000000,744.625409
32,852216.266272,19869.000000,4766.733263
64,337778.363330,6534.000000,9086.149515
128,1378408.759712,23494.000000,63500.519494
256,3230536.429717,55759.000000,389134.045222
512,518260.294686,10373.000000,113081.950050
1024,1517244.863964,22440.000000,244692.217034
2048,3001833.793838,38895.000000,45349.798621
4096,507948.141082,10165.000000,70019.780462
8192,708472.816069,13690.000000,237789.071889
16384,771545.092380,23733.000000,111332.788400
32768,4064966.557213,67675.000000,2461247.107395
65536,2030041.721722,46000.000000,0.000000
