frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,511483.234269,9929.000000,3716.878933
4,554224.861358,14810.000000,23054.151275
8,469279.372242,8712.000000,8751.862945
16,568353.408704,9291.000000,12047.459815
32,758352.944146,14833.000000,22740.469454
64,1865391.747852,30569.000000,126244.203926
128,1658990.474349,30991.000000,6554.304616
256,1048976.231827,15551.000000,75008.415081
512,232163.127942,5182.000000,36907.436514
1024,603483.304550,11589.000000,150083.574424
2048,772810.623018,15143.000000,168156.887899
4096,1389853.905299,24811.000000,475482.046320
8192,1651648.176998,30731.000000,299987.138473
16384,1162219.907083,19141.000000,502204.334012
32768,1358986.203001,22993.000000,436047.185011
65536,1016381.498919,20730.000000,424734.609241
