frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,627054.389022,25779.000000,14842.058550
4,1189104.988562,28993.000000,100.483830
8,282707.351358,7493.000000,3978.246222
16,769657.286845,15056.000000,36247.587658
32,1072290.297365,21305.000000,14070.392781
64,610500.400526,12420.000000,5298.645204
128,780019.511360,17660.000000,14760.277809
256,2187114.605284,26631.000000,172830.064393
512,513975.443617,10851.000000,46577.277325
1024,1961584.919698,27481.000000,307999.550707
2048,1721845.362689,24313.000000,393627.468417
4096,2196787.187976,29410.000000,318267.365078
8192,2161478.594758,39401.000000,768142.296807
16384,680669.797372,11404.000000,83309.831941
32768,501847.992935,14221.000000,359206.034259
65536,623111.245029,15423.000000,0.000000
