frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,304685.099189,8394.000000,1428.218121
4,3173363.421536,57645.000000,61028.880155
8,748358.291880,14457.000000,168.041662
16,593642.378069,12165.000000,842.492136
32,599279.509852,12142.000000,10255.477268
64,1237625.270409,28123.000000,21055.538013
128,256193.907131,7347.000000,2913.643767
256,428671.260478,8673.000000,44098.008050
512,3178705.245254,40985.000000,363333.972591
1024,615825.587702,13091.000000,105654.362749
2048,2622420.951534,43610.000000,597248.044991
4096,3513424.838027,55444.000000,443499.413768
8192,938426.713428,18720.000000,462128.262251
16384,1358273.765769,24297.000000,127791.801228
32768,1822865.759979,37167.000000,194586.852254
65536,1891053.799736,40663.000000,520001.512795
