arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
34,13.000000,262144,79206085.659464
34,15.300000,32768,115730242.952045
34,19.700000,4096,177724480.289667
34,32.300000,512,299707805.100899
34,90.000000,18,441709835.448672
34,90.000000,27,422096793.103703
34,90.000000,36,406562304.815050
