arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
28,13.000000,262144,102168553.866009
28,15.300000,32768,135787184.641970
28,19.700000,4096,199974614.946090
28,32.300000,512,329455922.999291
28,90.000000,18,484549004.929218
28,90.000000,27,463586131.911907
28,90.000000,36,443580129.781554
