arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
36,13.000000,262144,75441951.765405
36,15.300000,32768,109347747.638206
36,19.700000,4096,169654261.507910
36,32.300000,512,293719815.146454
36,90.000000,18,428340839.175900
36,90.000000,27,412613609.744148
36,90.000000,36,395325487.013022
