arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
32,13.000000,262144,87893568.891046
32,15.300000,32768,121521667.605088
32,19.700000,4096,181805586.841059
32,32.300000,512,313223077.971497
32,90.000000,18,455530698.254212
32,90.000000,27,436455760.177975
32,90.000000,36,417084296.428213
