arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
30,13.000000,262144,94816298.292920
30,15.300000,32768,125694960.783209
30,19.700000,4096,190218936.333820
30,32.300000,512,322042872.601326
30,90.000000,18,470385202.831251
30,90.000000,27,447828644.468032
30,90.000000,36,429332814.752480
