arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
36,1500.000000,600,184422154.891200
36,300.000000,150,32286757.689306
36,8000.000000,3000,991713794.756836
36,13.000000,262144,46316562.322828
36,15.300000,32768,66930705.749552
36,19.700000,4096,103738107.834820
36,32.300000,512,179982649.446318
36,90.000000,36,246226719.248225
36,90.000000,27,255090276.630062
36,90.000000,18,268967359.512815
