arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,1500.000000,600,182920983.428368
20,300.000000,150,34171220.098363
20,8000.000000,3000,994712586.615512
20,13.000000,262144,81081657.310209
20,15.300000,32768,102176744.824213
20,19.700000,4096,141850637.337697
20,90.000000,36,291121050.942219
20,32.300000,512,222485971.236406
20,90.000000,18,319455236.592940
20,90.000000,27,303553890.624651
