arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
26,300.000000,150,33090764.687112
26,8000.000000,3000,988779682.362635
26,1500.000000,600,179748672.581923
26,13.000000,262144,66142147.012936
26,15.300000,32768,86847482.962620
26,19.700000,4096,126753991.413878
26,90.000000,36,274316950.947051
26,90.000000,18,301221281.454310
26,90.000000,27,284974580.567722
26,32.300000,512,205957033.679292
