arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
34,8000.000000,3000,1002663150.028279
34,300.000000,150,32882855.987972
34,1500.000000,600,179497296.907327
34,13.000000,262144,48708037.092883
34,15.300000,32768,70460416.279601
34,19.700000,4096,109440315.746712
34,32.300000,512,184568347.677746
34,90.000000,36,249438919.428543
34,90.000000,27,263662493.747820
34,90.000000,18,277155931.863359
