arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
22,8000.000000,3000,993645609.341285
22,1500.000000,600,182215687.581242
22,300.000000,150,33204559.054504
22,13.000000,262144,77416649.736317
22,15.300000,32768,96541924.905817
22,19.700000,4096,135596164.804285
22,32.300000,512,217167966.179820
22,90.000000,36,285357231.153986
22,90.000000,27,298681422.005441
22,90.000000,18,313464825.415069
