arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,1500.000000,600,182833256.534701
20,300.000000,150,33676818.823147
20,8000.000000,3000,991106426.759377
20,13.000000,262144,79498352.944445
20,15.300000,32768,105104926.160600
20,19.700000,4096,141419450.184898
20,32.300000,512,222638267.686588
20,90.000000,27,304386261.038232
20,90.000000,36,291229677.664839
20,90.000000,18,321096775.625568
