arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
34,300.000000,150,32683484.475232
34,1500.000000,600,181607876.785327
34,8000.000000,3000,991597480.374660
34,13.000000,262144,48976621.714527
34,15.300000,32768,72254942.198166
34,19.700000,4096,105792169.045806
34,32.300000,512,185118868.625918
34,90.000000,36,250162377.623540
34,90.000000,27,261425158.135726
34,90.000000,18,276308595.171632
