arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
24,1500.000000,600,181481211.710846
24,300.000000,150,33568049.846354
24,8000.000000,3000,989762141.410407
24,13.000000,262144,72432019.393016
24,15.300000,32768,93050540.823991
24,19.700000,4096,133228989.613399
24,32.300000,512,210569827.294932
24,90.000000,36,278620414.779203
24,90.000000,27,292847296.642275
24,90.000000,18,307425820.900668
