arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
40,13.000000,262144,41638342.221746
40,15.300000,32768,65343984.236046
40,19.700000,4096,110672839.279594
40,32.300000,512,202469267.693390
