arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
40,13.000000,262144,37857996.813502
40,15.300000,32768,66750448.205080
40,19.700000,4096,112321101.343516
40,32.300000,512,202191308.075641
