arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
24,1500.000000,600,181185773.880595
24,300.000000,150,34282118.042476
24,8000.000000,3000,998533085.310203
24,13.000000,262144,73740265.068189
24,15.300000,32768,93802180.322270
24,19.700000,4096,130466625.768686
24,90.000000,36,279368304.109256
24,32.300000,512,210329954.850265
24,90.000000,27,292630965.829249
24,90.000000,18,307236077.316705
