arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
30,8000.000000,3000,979449027.089416
30,1500.000000,600,182185877.254244
30,300.000000,150,32519316.011662
30,13.000000,262144,59141498.173061
30,15.300000,32768,78824189.243418
30,19.700000,4096,117572120.131131
30,32.300000,512,196158262.121141
30,90.000000,36,262842270.539347
30,90.000000,27,273648566.869504
30,90.000000,18,288491536.517397
