frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1429521.677682,283049.000000,64.350602
4,1858676.226544,278061.000000,82.879430
8,1942752.125330,282119.000000,428.537046
16,1912217.520017,292440.000000,3459.146571
32,2318234.716013,290555.000000,28343.908975
64,2331742.623905,289092.000000,336.165138
128,2584897.803775,269661.000000,3168.756538
256,3069551.350212,289982.000000,374765.059843
512,2748873.349603,298015.000000,540733.190950
1024,3280819.301867,284521.000000,101089.876630
2048,1724765.652613,272737.000000,289223.548232
4096,1689765.693500,203430.000000,66202.463980
8192,3490511.523493,256929.000000,1346103.826341
16384,2100844.715971,195368.000000,1360171.347469
32768,3146851.632377,199991.000000,2998399.612280
65536,4523448.834718,271255.000000,3811813.859928
