frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1404504.936995,284675.000000,7462.093942
4,2724256.408601,300537.000000,98.959588
8,929708.625185,250614.000000,48668.487926
16,1919754.063471,290031.000000,147.959454
32,1937207.318657,294974.000000,13447.279613
64,2829120.365447,294824.000000,1435.066897
128,2684654.529770,294697.000000,181415.316211
256,3204241.679348,294018.000000,83793.499915
512,3141693.170127,296209.000000,290198.484786
1024,2793979.256069,276226.000000,933857.261311
2048,2099062.346221,286148.000000,86939.819300
4096,3190874.099594,287185.000000,763609.743671
8192,1412637.606584,164063.000000,494550.459432
16384,725659.647212,95233.000000,505662.774965
32768,4827544.503044,276218.000000,1856938.834091
65536,3564334.993384,194334.000000,3564324.229164
