frequency,SRPT_L2_norm_flow_time,SRPT_maximum_flow_time,SRPT_longest_H_L2_norm
2,1175978.077507,206500.000000,3389.783769
4,2058052.662005,285506.000000,547.951640
8,1796908.666226,288393.000000,106.324974
16,1886135.601546,270599.000000,759.501810
32,2803588.001807,298299.000000,763.912299
64,1561446.484247,292513.000000,2718.993748
128,2440305.725335,301721.000000,15132.749717
256,2546186.141959,295742.000000,361007.435033
512,3282661.730371,302853.000000,115048.633582
1024,2458889.297833,268069.000000,371444.744539
2048,3168991.857201,287166.000000,835232.096155
4096,2825877.401012,287442.000000,648928.285028
8192,2333972.317261,286464.000000,863475.793792
16384,2977817.864650,297818.000000,1141110.042490
32768,3674104.112213,302273.000000,1664417.482809
65536,4191688.245862,301809.000000,2260195.372037
