arrival_rate,bp_L,bp_H,FCFS_percentage,SRPT_percentage,total_rounds
40.00,8.50,262144,0.25,99.75,400
36.00,8.50,262144,0.50,99.50,400
40.00,12.40,4096,0.00,100.00,400
34.00,8.50,262144,0.75,99.25,400
38.00,9.80,32768,0.25,99.75,400
40.00,9.80,32768,0.00,100.00,400
38.00,8.50,262144,0.50,99.50,400
36.00,9.80,32768,0.50,99.50,400
38.00,12.40,4096,0.75,99.25,400
26.00,8.50,262144,0.50,99.50,400
34.00,9.80,32768,0.75,99.25,400
30.00,8.50,262144,0.25,99.75,400
34.00,12.40,4096,0.00,100.00,400
28.00,9.80,32768,0.50,99.50,400
32.00,8.50,262144,0.25,99.75,400
36.00,12.40,4096,0.00,100.00,400
30.00,9.80,32768,1.00,99.00,400
26.00,9.80,32768,0.00,100.00,400
32.00,9.80,32768,0.25,99.75,400
28.00,8.50,262144,0.00,100.00,400
24.00,8.50,262144,0.25,99.75,400
22.00,8.50,262144,0.25,99.75,400
30.00,12.40,4096,0.25,99.75,400
20.00,8.50,262144,0.00,100.00,400
28.00,12.40,4096,0.00,100.00,400
40.00,18.90,512,0.75,99.25,400
32.00,12.40,4096,0.50,99.50,400
24.00,9.80,32768,0.50,99.50,400
32.00,18.90,512,0.00,100.00,400
26.00,12.40,4096,0.00,100.00,400
22.00,9.80,32768,0.00,100.00,400
38.00,18.90,512,1.75,98.25,400
20.00,9.80,32768,0.25,99.75,400
38.00,56.30,64,99.75,0.25,400
22.00,12.40,4096,0.00,100.00,400
36.00,18.90,512,0.25,99.75,400
24.00,12.40,4096,0.00,100.00,400
38.00,60.00,24,98.25,1.75,400
40.00,60.00,18,99.75,0.25,400
20.00,12.40,4096,0.00,100.00,400
30.00,60.00,12,99.75,0.25,400
34.00,18.90,512,0.50,99.50,400
32.00,60.00,18,99.75,0.25,400
30.00,60.00,18,98.75,1.25,400
36.00,60.00,24,96.75,3.25,400
32.00,60.00,24,90.25,9.75,400
20.00,56.30,64,99.75,0.25,400
26.00,18.90,512,0.00,100.00,400
36.00,56.30,64,99.75,0.25,400
30.00,18.90,512,0.00,100.00,400
40.00,56.30,64,99.75,0.25,400
38.00,60.00,12,99.75,0.25,400
40.00,60.00,24,99.25,0.75,400
32.00,60.00,12,99.75,0.25,400
32.00,56.30,64,99.75,0.25,400
40.00,60.00,12,99.75,0.25,400
28.00,18.90,512,0.00,100.00,400
38.00,60.00,18,99.75,0.25,400
26.00,60.00,12,99.75,0.25,400
22.00,60.00,12,99.00,1.00,400
34.00,60.00,18,99.75,0.25,400
36.00,60.00,12,99.75,0.25,400
30.00,56.30,64,99.75,0.25,400
30.00,60.00,24,79.25,20.75,400
34.00,56.30,64,99.75,0.25,400
36.00,60.00,18,99.75,0.25,400
28.00,60.00,12,99.75,0.25,400
34.00,60.00,12,99.75,0.25,400
26.00,60.00,18,91.25,8.75,400
28.00,60.00,18,95.00,5.00,400
22.00,56.30,64,99.75,0.25,400
20.00,60.00,12,94.75,5.25,400
22.00,18.90,512,0.00,100.00,400
28.00,56.30,64,99.75,0.25,400
24.00,18.90,512,0.00,100.00,400
34.00,60.00,24,95.75,4.25,400
28.00,60.00,24,57.25,42.75,400
24.00,56.30,64,99.75,0.25,400
24.00,60.00,24,22.75,77.25,400
24.00,60.00,18,74.00,26.00,400
24.00,60.00,12,99.50,0.50,400
26.00,56.30,64,99.75,0.25,400
22.00,60.00,18,49.25,50.75,400
26.00,60.00,24,36.00,64.00,400
20.00,18.90,512,0.00,100.00,400
22.00,60.00,24,6.50,93.50,400
20.00,60.00,24,1.50,98.50,400
20.00,60.00,18,28.75,71.25,400
