frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2940537.326896,293167.000000,0.000000
4,1759270.009957,283167.000000,0.000000
8,2259969.544053,266490.000000,0.000000
16,3661000.546024,246088.000000,0.000000
32,4171391.616297,281806.000000,0.000000
64,5452015.375231,296106.000000,0.000000
128,4251250.903569,276908.000000,0.000000
256,6186368.227695,253542.000000,0.000000
512,3100613.967653,269253.000000,0.000000
1024,4775907.589390,259924.000000,0.000000
2048,5221555.270587,261584.000000,0.000000
4096,3964929.111266,266087.000000,0.000000
8192,1381601.919682,45880.000000,0.000000
16384,2785920.881967,304428.000000,0.000000
32768,2854112.110019,156763.000000,0.000000
65536,15029238.938597,304859.000000,0.000000
