frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2697031.579031,273282.000000,61.991935
4,2199656.698027,278454.000000,19108.537908
8,2705901.508349,283576.000000,76318.372611
16,3036938.587443,292371.000000,19905.117633
32,935115.645702,154351.000000,3880.580240
64,5905932.798431,303362.000000,328419.347592
128,4577763.596815,233882.000000,201076.705235
256,6504384.739430,290298.000000,849468.183228
512,6883499.393856,304319.000000,549662.932969
1024,7273028.846739,297239.000000,1342502.343781
2048,4526158.029549,248030.000000,866442.508409
4096,3332873.950059,304864.000000,1159377.560721
8192,2992026.708262,253745.000000,713582.414645
16384,6969752.706350,200980.000000,1736463.865059
32768,10158895.443731,260139.000000,4239994.434416
65536,1329211.321605,62072.000000,0.000000
