frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,1786849.779280,300863.000000,0.000000
4,2206546.475772,302517.000000,0.000000
8,1745219.707654,281909.000000,0.000000
16,2926716.964426,302774.000000,0.000000
32,2176888.305993,287442.000000,0.000000
64,4397607.548606,304320.000000,0.000000
128,3697779.682151,286223.000000,0.000000
256,4999586.438750,300547.000000,0.000000
512,3563178.757551,296079.000000,0.000000
1024,6072702.363863,305248.000000,0.000000
2048,4573681.966723,288991.000000,0.000000
4096,5169377.786238,295363.000000,0.000000
8192,6665148.421961,243053.000000,0.000000
16384,2608692.328763,228806.000000,0.000000
32768,5497872.227081,301478.000000,0.000000
65536,7137448.347721,180598.000000,0.000000
