frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,952278.577217,138627.000000,6842.128908
4,3216823.495982,296453.000000,18011.011382
8,2769158.762888,299510.000000,28.000000
16,3056742.079866,296251.000000,10470.382562
32,3893637.335008,307130.000000,190936.178099
64,3723688.360494,292159.000000,89151.922268
128,3018433.916301,294416.000000,69824.344315
256,3854103.618414,294051.000000,298364.496063
512,5771860.820729,306999.000000,438729.006789
1024,4012441.127245,290518.000000,548519.952095
2048,3412856.064257,256016.000000,672819.357082
4096,3629128.309203,245294.000000,719596.599646
8192,3967637.598372,263215.000000,1605806.397526
16384,6197197.633713,292279.000000,2758815.542385
32768,1962841.552988,124529.000000,1403572.504744
65536,4140006.684823,246353.000000,892885.276889
