frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,3618048.680607,302459.000000,0.000000
4,3600996.910142,305397.000000,0.000000
8,2755216.744702,301453.000000,0.000000
16,2266733.718535,230194.000000,0.000000
32,3118152.631527,298897.000000,0.000000
64,3746480.209379,285252.000000,0.000000
128,3780634.812434,289533.000000,0.000000
256,3415789.607651,303283.000000,0.000000
512,3809504.347842,295769.000000,0.000000
1024,4425672.886786,306469.000000,0.000000
2048,6567512.976919,301526.000000,0.000000
4096,2553497.653786,194451.000000,0.000000
8192,4859775.792693,300811.000000,0.000000
16384,5029305.725536,179066.000000,0.000000
32768,3179032.194049,251043.000000,0.000000
65536,1455082.638712,115008.000000,0.000000
