frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,2756284.813269,303863.000000,13052.050758
4,2330326.007427,293174.000000,5802.053860
8,1951103.186925,273564.000000,77778.233896
16,3053925.591508,299304.000000,69062.150980
32,2691047.509639,260277.000000,163559.241680
64,6134006.970468,296555.000000,331868.737243
128,4325479.360043,295535.000000,121409.775496
256,5271870.179238,283936.000000,519665.908525
512,3138427.307949,303110.000000,262144.527147
1024,2619741.297628,273907.000000,207499.457672
2048,5464362.013902,260500.000000,599817.446103
4096,7605922.734093,272219.000000,2359526.559291
8192,5336295.975538,299021.000000,1457493.005272
16384,4953290.744450,278355.000000,1405800.400483
32768,1715845.676304,169896.000000,1091166.086980
65536,691185.672133,81787.000000,0.000000
