frequency,RMLF_L2_norm_flow_time,RMLF_maximum_flow_time,RMLF_longest_H_L2_norm
2,3653021.782743,298364.000000,0.000000
4,2431039.598445,279378.000000,0.000000
8,3229830.089149,304177.000000,0.000000
16,3184917.300873,298011.000000,0.000000
32,2588347.555362,299332.000000,0.000000
64,3474571.052166,267687.000000,0.000000
128,3735795.717278,280382.000000,0.000000
256,3219068.153470,286314.000000,0.000000
512,4741795.939690,304932.000000,0.000000
1024,3896077.861614,306092.000000,0.000000
2048,5693026.639626,306794.000000,0.000000
4096,7800714.046373,303206.000000,0.000000
8192,6494227.583659,285006.000000,0.000000
16384,8682714.927418,279068.000000,0.000000
32768,4297093.614290,162953.000000,0.000000
65536,1526651.213765,85323.000000,0.000000
