frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,716685.895248,10696.000000,11848.384616
4,594384.314642,10302.000000,16341.607510
8,685803.910474,11548.000000,19151.378044
16,593169.814819,9753.000000,12696.624709
32,488403.849365,10767.000000,18699.607509
64,518806.467593,10991.000000,15236.275431
128,1195206.373051,18298.000000,71910.948228
256,1182815.795343,18731.000000,50894.127834
512,946462.445120,14817.000000,110443.136337
1024,649508.984710,10373.000000,92320.123110
2048,1986154.215425,29153.000000,414924.144094
4096,1418547.857972,21512.000000,208631.707803
8192,1053829.195874,19059.000000,305049.141071
16384,478744.962732,10302.000000,168610.489288
32768,2945677.194259,51729.000000,1312183.764052
65536,2065211.390665,49632.000000,2058752.502777
