frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,2454696.608426,45413.000000,84157.107721
4,963164.561782,31803.000000,1657.953859
8,713940.425982,23238.000000,11753.619698
16,1350330.656334,30044.000000,11757.664521
32,735659.854703,19490.000000,40767.470881
64,722415.567918,29733.000000,19953.801818
128,1463659.143527,27610.000000,124775.869133
256,3581263.673791,69422.000000,168413.884003
512,327241.396753,10535.000000,5860.295129
1024,2214097.801384,34340.000000,25788.908275
2048,1595344.562531,29204.000000,543091.282564
4096,1810693.192763,27425.000000,563810.047270
8192,4922363.100058,82765.000000,2179306.521220
16384,2981656.345065,48015.000000,332455.303904
32768,1918077.809135,34507.000000,729339.896520
65536,3642682.102335,88720.000000,2625679.012547
