frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,813547.194767,21434.000000,3333.730043
4,450807.173087,12908.000000,12004.803122
8,977612.903165,20003.000000,20169.630661
16,1304491.888789,17786.000000,33548.110886
32,348007.017024,7235.000000,3165.817272
64,303503.101529,6548.000000,632.927326
128,2865056.071583,37544.000000,200380.095803
256,1071162.782933,25395.000000,52248.298499
512,1048712.760780,19996.000000,150096.030604
1024,1409878.977951,21832.000000,225591.952676
2048,2255826.080169,44898.000000,576944.583513
4096,1397165.005522,21918.000000,280147.146378
8192,1614437.453135,32490.000000,245611.073093
16384,1271527.828605,30445.000000,875803.453114
32768,2843509.536973,56613.000000,1120569.605952
65536,2762315.990218,52379.000000,1613734.911817
