frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1129224.458821,22322.000000,558.753076
4,1483760.602014,23091.000000,44774.763148
8,2034902.490475,28412.000000,6897.266270
16,433023.197800,10411.000000,110.539586
32,1182965.161975,25052.000000,39961.562907
64,3913928.898608,54731.000000,233010.433895
128,1824161.427163,40453.000000,219837.104871
256,578077.638753,11500.000000,12286.954708
512,3794422.851506,52223.000000,315597.451390
1024,991889.556655,21344.000000,2978.404942
2048,1227493.910268,21312.000000,320966.112467
4096,4033601.797587,60599.000000,211513.198926
8192,1170846.254259,20071.000000,451532.737094
16384,3166665.610512,52133.000000,1226148.458834
32768,3409062.692446,49422.000000,1679687.080116
65536,1733652.957848,28966.000000,795556.199882
