frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,6727180.354891,92946.000000,112915.878627
4,1288252.178729,22697.000000,13146.910359
8,601449.940348,22935.000000,5180.736338
16,486077.745780,15137.000000,33287.121474
32,1547052.006773,34584.000000,115844.269893
64,1629695.721525,31723.000000,88350.185761
128,3301507.769544,50929.000000,248144.704793
256,584836.624149,17089.000000,5116.946062
512,9593674.927269,150919.000000,15113.946606
1024,5108051.666830,125163.000000,161353.839905
2048,16680618.886015,261013.000000,2423360.084190
4096,5568858.832996,95310.000000,1626193.465120
8192,2135202.635457,45215.000000,266205.247398
16384,691671.370107,14245.000000,395950.325244
32768,1435912.261982,33416.000000,85972.232558
65536,5131212.646089,93822.000000,152881.907654
