frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,609733.033226,10781.000000,9991.473815
4,345298.109432,6596.000000,6279.905015
8,369606.154190,5380.000000,9265.988452
16,428649.955993,8748.000000,12742.714781
32,777985.123031,11595.000000,10288.767079
64,1221665.898628,15748.000000,11451.059733
128,944156.141021,20110.000000,10225.429575
256,409030.970369,8325.000000,21740.176609
512,1018966.097009,17924.000000,97034.319156
1024,1397675.040529,25669.000000,21837.106608
2048,1105978.357493,17463.000000,271810.769393
4096,1832811.256127,30404.000000,531779.459676
8192,1011583.365369,26128.000000,732132.527802
16384,965110.918774,17646.000000,319965.403867
32768,2055634.078253,37789.000000,413395.687675
65536,1934255.770931,35587.000000,1222791.442217
