frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,816066.728666,19923.000000,10421.096152
4,3344736.055613,46420.000000,64429.007272
8,1443607.900836,40776.000000,106266.725724
16,285248.062957,6607.000000,6586.702741
32,219223.559544,7012.000000,3897.522546
64,1325619.662243,30565.000000,20190.156537
128,652344.897581,17779.000000,38649.500294
256,586277.919935,12342.000000,33712.570326
512,4608517.964496,63342.000000,562002.836029
1024,1430625.758244,36876.000000,203575.042120
2048,787031.871174,17700.000000,190859.325250
4096,552976.695828,12243.000000,63744.011256
8192,1184321.845570,31035.000000,424242.755857
16384,1529767.346957,35395.000000,572344.424602
32768,810650.598857,18275.000000,669592.985648
65536,842479.345393,27639.000000,0.000000
