frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,213575.017530,11009.000000,4356.709997
4,2231804.791210,35250.000000,83835.428633
8,2391790.754100,65546.000000,60246.633325
16,1259305.952311,25776.000000,83.827203
32,607317.923275,14322.000000,18800.460845
64,241936.688503,8744.000000,666.090084
128,2532272.239451,42702.000000,289620.038968
256,564859.598770,12888.000000,82997.125065
512,1119831.418540,21905.000000,8801.526913
1024,3358187.182279,84472.000000,695265.287981
2048,2970279.887919,70610.000000,24795.185400
4096,2975217.708232,67061.000000,1488729.946999
8192,1332448.345204,26925.000000,227337.646709
16384,3192237.447439,65406.000000,895069.844307
32768,2700513.258423,42759.000000,812089.029911
65536,730359.200197,21046.000000,0.000000
