frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,540789.708603,9365.000000,15747.014003
4,614326.176201,13089.000000,17539.842873
8,945618.532773,20143.000000,7283.853170
16,817633.411921,13011.000000,12891.620806
32,704346.765756,24403.000000,69098.612801
64,1122422.391082,16542.000000,69933.486442
128,1299856.222452,23595.000000,66804.574087
256,1060852.673818,26153.000000,171424.921041
512,732287.031203,13331.000000,60902.309004
1024,1982874.810048,33537.000000,222635.910848
2048,1452382.611853,26719.000000,268169.583510
4096,1326775.014856,26901.000000,565941.421824
8192,438983.298668,12455.000000,135266.896368
16384,3293498.051420,54166.000000,955725.338197
32768,3220824.018500,50819.000000,1763798.255571
65536,2040773.342198,34187.000000,1429167.141390
