frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,447417.188154,9496.000000,3667.298733
4,206401.385616,5048.000000,5769.460807
8,478670.119827,8371.000000,10260.792416
16,821851.770771,13467.000000,31003.915753
32,345950.648730,6000.000000,19422.373284
64,873265.134656,14375.000000,21218.412853
128,971548.630147,17680.000000,423.043733
256,810634.074022,16940.000000,63043.105832
512,1272295.682159,23154.000000,122686.143708
1024,1411162.269420,24622.000000,40524.819605
2048,1105735.710997,20312.000000,107000.601601
4096,1651104.692125,27747.000000,91145.625797
8192,1070952.693644,16345.000000,380322.360600
16384,1948423.571489,32149.000000,965859.229757
32768,1764377.985183,37501.000000,960759.032555
65536,1823082.749694,28933.000000,932155.845687
