frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1505700.163565,23831.000000,22576.238726
4,1343865.539225,22662.000000,8021.965345
8,417151.959178,12383.000000,9726.039019
16,502104.813939,19598.000000,4618.034539
32,1657711.656847,35735.000000,25202.778478
64,1202072.364941,21908.000000,63063.029391
128,2544570.561544,51100.000000,363.874979
256,4432005.717460,54432.000000,374845.005890
512,831132.905059,15086.000000,20091.001344
1024,256695.180822,8607.000000,14436.109864
2048,4185608.359417,65410.000000,473499.937372
4096,566974.994510,18524.000000,142798.373828
8192,1941878.774853,39953.000000,234389.234254
16384,2490736.663897,51664.000000,505074.317007
32768,4338450.643931,78307.000000,1823176.582945
65536,3663051.127741,60309.000000,2704704.789650
