frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1097527.118558,23789.000000,18785.274126
4,1648580.220243,29107.000000,19.849433
8,1945928.512152,31232.000000,38066.881564
16,485948.334090,14166.000000,17906.995505
32,1461715.899203,22072.000000,77618.815657
64,1540958.218665,40771.000000,41875.447747
128,2126918.712033,40579.000000,126295.051978
256,1286353.272119,33261.000000,248133.067645
512,1706568.235737,32135.000000,288772.196615
1024,3751530.075257,54438.000000,583074.260885
2048,2097719.290816,29091.000000,351022.437113
4096,1631786.494461,35794.000000,386061.952467
8192,6568388.427842,90808.000000,667362.264817
16384,2361891.037560,46934.000000,1689695.952255
32768,562104.085601,15338.000000,399632.145902
65536,3283528.127133,58260.000000,2002085.600144
