frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,571910.765951,11384.000000,9261.541178
4,482850.528182,9311.000000,78.262379
8,778166.532080,16013.000000,16039.433313
16,906793.192270,15790.000000,38998.292911
32,1248388.573963,20277.000000,47910.658950
64,1103334.478809,20284.000000,65308.042966
128,491807.359022,7769.000000,32997.328892
256,1279578.952275,23750.000000,176740.714690
512,987250.082457,19309.000000,66124.530773
1024,906148.672776,17661.000000,140751.309365
2048,1015344.016144,20561.000000,97608.893724
4096,1010895.047002,18734.000000,265776.077928
8192,1288012.291171,18722.000000,132622.489933
16384,1318663.035966,27654.000000,735503.280230
32768,1370015.751446,27994.000000,744648.436095
65536,3270909.481176,58913.000000,2964952.895743
