frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,248974.633188,8675.000000,11351.369565
4,3295999.232573,62962.000000,111033.809567
8,471372.408310,14461.000000,2280.920428
16,327162.261156,9675.000000,144.291372
32,2372639.867896,46187.000000,34849.970143
64,2252477.641571,37323.000000,176448.472969
128,461152.263102,10607.000000,11262.383851
256,1730704.116984,28246.000000,2920.103252
512,494044.881573,9378.000000,70941.597297
1024,3656237.829034,48336.000000,539316.109846
2048,2750900.267508,39987.000000,712210.753230
4096,4010118.506460,58281.000000,1463213.705099
8192,543667.004178,14435.000000,138342.366089
16384,1918273.273121,37333.000000,960670.365809
32768,1979935.674602,33231.000000,391661.770714
65536,5017965.446363,68939.000000,4041629.643080
