frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,338729.894555,5967.000000,7723.512219
4,296488.899770,6037.000000,10510.400801
8,1031225.647884,15964.000000,42131.421445
16,493199.508061,9134.000000,9569.481229
32,694708.614297,13591.000000,30134.994989
64,847750.490235,14128.000000,51037.874192
128,1049247.188369,17891.000000,11016.101942
256,926030.665941,16830.000000,35282.050125
512,1016824.828188,16203.000000,8620.638201
1024,745218.998290,11278.000000,114033.896070
2048,1424952.449813,23524.000000,51998.968086
4096,899595.735348,18128.000000,306800.378608
8192,1742528.101946,31782.000000,473415.391445
16384,1343684.653793,27157.000000,833819.592801
32768,2786233.679225,43324.000000,552211.603795
65536,227511.187888,9830.000000,0.000000
