frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,420917.287073,7192.000000,24.596748
4,420366.077840,8533.000000,11469.001351
8,217886.665273,4404.000000,4566.812127
16,594159.991255,11973.000000,11313.835424
32,882774.089668,15212.000000,40657.601380
64,1009817.382413,15431.000000,54323.296853
128,1208836.383440,17680.000000,83236.102179
256,1306738.544233,23212.000000,108646.914595
512,940469.719636,17221.000000,33138.847460
1024,1320116.753251,21760.000000,175059.046330
2048,1302669.585162,20990.000000,310575.344749
4096,383813.401540,10275.000000,50337.824943
8192,1470731.482891,30369.000000,569539.255576
16384,1753458.460378,30851.000000,200050.397878
32768,3357149.400405,45121.000000,1203520.777291
65536,2739750.664479,52515.000000,789395.045269
