frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,475765.629751,9415.000000,3556.284859
4,432042.547872,7117.000000,7197.762916
8,1053653.260129,16366.000000,27671.536838
16,822283.842047,16621.000000,19844.654494
32,403177.385463,8169.000000,8019.735532
64,1095853.327130,17461.000000,44530.906896
128,551922.450409,11116.000000,8491.260684
256,1408242.664349,26984.000000,204963.495645
512,927665.725079,18384.000000,111311.120325
1024,1600815.002895,28802.000000,52520.959445
2048,535525.780540,11806.000000,20866.977093
4096,1381668.116192,23341.000000,575288.383842
8192,785267.143538,13804.000000,202707.668079
16384,1976802.665675,31540.000000,999789.342542
32768,649136.026091,17259.000000,406876.675736
65536,2430502.126822,40649.000000,1408054.464034
