frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,442355.783392,12596.000000,894.315381
4,1417495.738758,36930.000000,239.468161
8,1674548.423208,31046.000000,16587.554763
16,5907650.758794,86031.000000,4148.372452
32,1148834.093306,26366.000000,17052.002228
64,625092.653168,19561.000000,32276.315171
128,459034.801706,11356.000000,3645.121671
256,4174414.208802,69321.000000,526334.149150
512,6829308.442007,92902.000000,891735.326878
1024,594109.504116,14262.000000,11585.900569
2048,2560749.947582,42062.000000,124904.471157
4096,720207.774263,17483.000000,41824.152627
8192,1251859.871038,33054.000000,361417.490851
16384,4537391.257590,69477.000000,2237326.440821
32768,719932.654611,13170.000000,500539.796190
65536,341735.677697,14907.000000,0.000000
