frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,1730098.976177,26729.000000,29610.787004
4,620493.317897,16060.000000,152.967317
8,600648.277817,14677.000000,1613.255714
16,1665490.696834,32140.000000,2432.249165
32,2135183.188269,45950.000000,128105.925394
64,1567736.396126,23789.000000,73984.390888
128,1329897.559004,28055.000000,21060.874222
256,829560.823220,18389.000000,30156.943446
512,1698705.176262,35139.000000,408224.824742
1024,2015695.520739,35716.000000,427199.444996
2048,4811202.551036,88693.000000,411605.224221
4096,1572962.029062,27974.000000,147222.918257
8192,7924174.321550,165522.000000,311322.556586
16384,1355909.686838,23492.000000,744828.483732
32768,25596996.873267,339976.000000,21456074.400729
65536,516787.141023,9648.000000,334210.579070
