frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,845280.653553,12622.000000,26265.839907
4,494467.489936,8686.000000,6114.747583
8,841374.919465,18036.000000,25887.846357
16,514650.472905,9579.000000,1609.329985
32,837997.963711,13299.000000,34894.283572
64,608840.258223,10294.000000,23178.832304
128,753754.961409,14014.000000,9816.213578
256,1168570.514012,22481.000000,57019.901412
512,1064623.490394,17597.000000,136019.466386
1024,963643.029693,17568.000000,18078.848000
2048,2193478.341110,33230.000000,253424.899893
4096,1370443.423725,28357.000000,67987.356442
8192,1383737.161532,24060.000000,581553.937651
16384,1777595.446619,25326.000000,559474.193663
32768,33598.274167,1779.000000,0.000000
65536,3623484.229969,53007.000000,1731870.708581
