frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,349985.433097,6265.000000,1786.152849
4,250935.629626,5350.000000,6893.577953
8,289123.574148,4801.000000,8023.026112
16,896054.054395,16273.000000,5519.086609
32,438987.732022,8633.000000,4090.654471
64,517885.609821,9515.000000,19318.908484
128,1110810.815568,18244.000000,85030.447329
256,857328.020739,15656.000000,49036.863491
512,780220.605580,14031.000000,21526.137717
1024,1067145.971008,18616.000000,36469.813915
2048,1433799.791858,24014.000000,354086.008763
4096,1596464.273610,24051.000000,507238.989532
8192,1837565.246843,35467.000000,964154.402159
16384,3056527.993784,47112.000000,779774.375497
32768,932288.728467,26072.000000,285138.039763
65536,313507.941419,9030.000000,0.000000
