frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,309635.504855,8134.000000,17.944358
4,1039388.777266,30803.000000,6220.235044
8,3108321.835215,45076.000000,57992.449448
16,1050862.270377,21297.000000,56903.497423
32,3485684.411079,57842.000000,172200.225183
64,2395738.169505,36255.000000,134199.511937
128,821269.872874,19910.000000,73652.625364
256,12360299.472149,286033.000000,2344703.294578
512,1156915.380165,32558.000000,178743.109056
1024,3515464.792089,99053.000000,5801.978456
2048,3856208.559979,55337.000000,1026513.827585
4096,3544404.003692,50253.000000,1069266.419486
8192,838928.143179,18835.000000,200273.421761
16384,16792883.490661,275507.000000,12462605.478195
32768,847930.539432,24010.000000,426236.963611
65536,3856976.177045,61574.000000,0.000000
