frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,223667.691377,6756.000000,70.618694
4,530170.052144,10574.000000,24803.157823
8,1418701.826067,23135.000000,40738.305549
16,704743.293204,14423.000000,29855.103467
32,726881.185952,16566.000000,8786.175619
64,1024066.627069,19068.000000,26346.754677
128,837389.990141,15346.000000,1789.354073
256,1037755.349048,17064.000000,27820.248435
512,1603633.694013,28060.000000,247488.699326
1024,1083654.073440,18098.000000,189341.127603
2048,2656231.709832,40148.000000,576188.352239
4096,825835.368559,15076.000000,38890.621337
8192,1609746.760151,33550.000000,94026.230611
16384,2931235.709321,52032.000000,646449.947121
32768,3333619.625419,54841.000000,649834.626727
65536,958846.445508,17885.000000,524083.122327
