frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,863161.197223,16101.000000,3137.188869
4,318836.168885,8803.000000,11772.625578
8,579605.401038,11329.000000,15247.958716
16,474438.191713,12069.000000,6899.111899
32,642444.302712,16183.000000,52185.568283
64,501412.006664,12295.000000,184.312235
128,3636045.107515,49921.000000,229094.425971
256,1010137.485989,20351.000000,52662.767607
512,273930.572160,7128.000000,16217.336249
1024,401030.119543,9952.000000,47988.988747
2048,718825.251651,14396.000000,91900.930300
4096,1638269.662195,22537.000000,105019.408982
8192,876136.413623,15157.000000,260703.702509
16384,1231981.367704,24350.000000,553000.035439
32768,1808826.035423,33658.000000,871706.774471
65536,1257204.794079,27309.000000,903183.994414
