frequency,FCFS_L2_norm_flow_time,FCFS_maximum_flow_time,FCFS_longest_H_L2_norm
2,757307.417703,20560.000000,8867.858930
4,1025714.831141,22611.000000,5389.839886
8,769886.279633,16415.000000,31411.904543
16,1167156.573513,28006.000000,697.748522
32,550603.785018,14546.000000,126.838480
64,1896159.636541,27479.000000,57667.975194
128,1426969.031112,26620.000000,118797.279190
256,728169.676444,14914.000000,34408.593883
512,2682707.194190,51014.000000,328781.059620
1024,731890.804980,14762.000000,154643.693874
2048,4274688.092910,58956.000000,71256.049378
4096,4777710.096000,70883.000000,1256608.561925
8192,2138895.801637,39023.000000,732419.911458
16384,1943964.805398,42133.000000,1215288.838688
32768,2866815.300985,52043.000000,2335228.518192
65536,1247192.192467,28816.000000,1159318.233428
